date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
15:22:28	4746/4746	---MC-	200	added ('OK')	application/rss+xml	etag:%2276ed093ce0e33e35c73af613d74dc9db%22	https://robertzou.com/category/bakery-goods/feed/	C:/My%20Web%20Sites/My%20Website/robertzou.com/category/bakery-goods/feed/index.html	(from https://robertzou.com/category/bakery-goods/)
15:22:28	0/-1	---M--	301	error ('')			https://robertzou.com/privacy-policy	C:/My%20Web%20Sites/My%20Website/robertzou.com/privacy-policy.50.delayed	(from https://robertzou.com/category/misc/)
15:22:28	0/-1	---M--	301	error ('')			https://robertzou.com/terms-and-conditions	C:/My%20Web%20Sites/My%20Website/robertzou.com/terms-and-conditions.51.delayed	(from https://robertzou.com/category/misc/)
15:22:28	0/-1	---M--	301	error ('')			https://robertzou.com/all-posts	C:/My%20Web%20Sites/My%20Website/robertzou.com/all-posts.52.delayed	(from https://robertzou.com/category/misc/)
15:22:28	0/-1	---M--	301	error ('')			https://robertzou.com/terms-and-conditions	C:/My%20Web%20Sites/My%20Website/robertzou.com/terms-and-conditions.53.delayed	(from https://robertzou.com/category/misc/)
15:22:29	114574/114574	---M-Z	200	added ('OK')	text/html	etag:%223069097-1628284947;gz%22	https://robertzou.com/buttermilk-substitute-recipe/	C:/My%20Web%20Sites/My%20Website/robertzou.com/buttermilk-substitute-recipe/index.html	(from https://robertzou.com/category/uncategorized/)
15:22:29	17050/17050	---MC-	200	added ('OK')	application/rss+xml	etag:%2276ed093ce0e33e35c73af613d74dc9db%22	https://robertzou.com/category/desserts/feed/	C:/My%20Web%20Sites/My%20Website/robertzou.com/category/desserts/feed/index.html	(from https://robertzou.com/category/desserts/)
15:22:29	10263/10263	---MC-	200	added ('OK')	application/rss+xml	etag:%2276ed093ce0e33e35c73af613d74dc9db%22	https://robertzou.com/category/misc/feed/	C:/My%20Web%20Sites/My%20Website/robertzou.com/category/misc/feed/index.html	(from https://robertzou.com/category/misc/)
15:22:30	2279/2279	---MC-	200	added ('OK')	application/json	etag:%223069098-1628284949;;;%22	https://robertzou.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Frobertzou.com%2Fproducts-pending%2F	C:/My%20Web%20Sites/My%20Website/robertzou.com/wp-json/oembed/1.0/embed1ed6.json	(from https://robertzou.com/products-pending/)
15:22:31	2371/2371	---MCZ	200	added ('OK')	text/xml	etag:%223069099-1628284950;gz%22	https://robertzou.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Frobertzou.com%2Fproducts-pending%2F&format=xml	C:/My%20Web%20Sites/My%20Website/robertzou.com/wp-json/oembed/1.0/embed85ca	(from https://robertzou.com/products-pending/)
15:22:32	78441/78441	---MCZ	200	added ('OK')	text/javascript	etag:W/%22-1596024240%22	https://app.ecwid.com/script.js?44245442&data_platform=code&data_date=2021-02-18	C:/My%20Web%20Sites/My%20Website/app.ecwid.com/script0332.js	(from https://robertzou.com/products-pending/)
15:22:32	0/-1	---M--	301	error ('')			https://robertzou.com/about	C:/My%20Web%20Sites/My%20Website/robertzou.com/about.58.delayed	(from https://robertzou.com/products-pending/)
15:22:32	0/-1	---M--	301	error ('')			https://robertzou.com/privacy-policy	C:/My%20Web%20Sites/My%20Website/robertzou.com/privacy-policy.59.delayed	(from https://robertzou.com/products-pending/)
15:22:32	0/-1	---M--	301	error ('')			https://robertzou.com/terms-and-conditions	C:/My%20Web%20Sites/My%20Website/robertzou.com/terms-and-conditions.5a.delayed	(from https://robertzou.com/products-pending/)
15:22:32	0/-1	---M--	301	error ('')			https://robertzou.com/all-posts	C:/My%20Web%20Sites/My%20Website/robertzou.com/all-posts.5b.delayed	(from https://robertzou.com/products-pending/)
15:22:32	0/-1	---M--	301	error ('')			https://robertzou.com/terms-and-conditions	C:/My%20Web%20Sites/My%20Website/robertzou.com/terms-and-conditions.5c.delayed	(from https://robertzou.com/products-pending/)
15:22:32	0/-1	---M--	301	error ('')			https://robertzou.com/about	C:/My%20Web%20Sites/My%20Website/robertzou.com/about.5d.delayed	(from https://robertzou.com/all-posts/)
15:22:32	0/-1	---M--	301	error ('')			https://robertzou.com/privacy-policy	C:/My%20Web%20Sites/My%20Website/robertzou.com/privacy-policy.5e.delayed	(from https://robertzou.com/all-posts/)
15:22:32	0/-1	---M--	301	error ('')			https://robertzou.com/terms-and-conditions	C:/My%20Web%20Sites/My%20Website/robertzou.com/terms-and-conditions.5f.delayed	(from https://robertzou.com/all-posts/)
15:22:32	0/-1	---M--	301	error ('')			https://robertzou.com/all-posts	C:/My%20Web%20Sites/My%20Website/robertzou.com/all-posts.60.delayed	(from https://robertzou.com/all-posts/)
15:22:32	0/-1	---M--	301	error ('')			https://robertzou.com/terms-and-conditions	C:/My%20Web%20Sites/My%20Website/robertzou.com/terms-and-conditions.61.delayed	(from https://robertzou.com/all-posts/)
15:22:32	78441/78441	---MCZ	200	added ('OK')	text/javascript	etag:W/%22-1596024240%22	https://app.ecwid.com/script.js?44245442&data_platform=code&data_date=2021-01-05	C:/My%20Web%20Sites/My%20Website/app.ecwid.com/script73ec.js	(from https://robertzou.com/products-pending/)
15:22:33	6584/6584	---M-Z	200	added ('OK')	text/css	etag:%2219b8-5c8ea738e3bf6%22	https://robertzou.com/wp-content/litespeed/cssjs/3ed6b.css?04423	C:/My%20Web%20Sites/My%20Website/robertzou.com/wp-content/litespeed/cssjs/3ed6b0902.css	(from https://robertzou.com/muffin-recipe/)
15:22:33	893/893	---M-Z	200	added ('OK')	text/css	etag:%2237d-5c8ea738e4b97%22	https://robertzou.com/wp-content/litespeed/cssjs/1d14d.css?1f481	C:/My%20Web%20Sites/My%20Website/robertzou.com/wp-content/litespeed/cssjs/1d14d7908.css	(from https://robertzou.com/muffin-recipe/)
15:22:34	3766/3766	---M-Z	200	added ('OK')	text/css	etag:%22eb6-5c8ea738e5b37%22	https://robertzou.com/wp-content/litespeed/cssjs/f84f9.css?fd38e	C:/My%20Web%20Sites/My%20Website/robertzou.com/wp-content/litespeed/cssjs/f84f9866e.css	(from https://robertzou.com/muffin-recipe/)
15:22:36	691/691	---MC-	200	added ('OK')	application/rss+xml	etag:%22c57915f2a88b9e5c5ad6471cbd421a54%22	https://robertzou.com/muffin-recipe/feed/	C:/My%20Web%20Sites/My%20Website/robertzou.com/muffin-recipe/feed/index.html	(from https://robertzou.com/muffin-recipe/)
15:22:37	78887/78887	---M-Z	200	added ('OK')	text/html	etag:%223069100-1628284956;gz%22	https://robertzou.com/all-posts/page/2/	C:/My%20Web%20Sites/My%20Website/robertzou.com/all-posts/page/2/index.html	(from https://robertzou.com/all-posts/)
15:22:37	2396/2396	---MC-	200	added ('OK')	application/json	etag:%223069101-1628284956;;;%22	https://robertzou.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Frobertzou.com%2Fmuffin-recipe%2F	C:/My%20Web%20Sites/My%20Website/robertzou.com/wp-json/oembed/1.0/embed7256.json	(from https://robertzou.com/muffin-recipe/)
15:22:38	0/-1	---M--	301	error ('')			https://robertzou.com/about	C:/My%20Web%20Sites/My%20Website/robertzou.com/about.67.delayed	(from https://robertzou.com/muffin-recipe/)
15:22:38	0/-1	---M--	301	error ('')			https://robertzou.com/privacy-policy	C:/My%20Web%20Sites/My%20Website/robertzou.com/privacy-policy.68.delayed	(from https://robertzou.com/muffin-recipe/)
15:22:38	0/-1	---M--	301	error ('')			https://robertzou.com/terms-and-conditions	C:/My%20Web%20Sites/My%20Website/robertzou.com/terms-and-conditions.69.delayed	(from https://robertzou.com/muffin-recipe/)
15:22:38	0/-1	---M--	301	error ('')			https://robertzou.com/all-posts	C:/My%20Web%20Sites/My%20Website/robertzou.com/all-posts.6a.delayed	(from https://robertzou.com/muffin-recipe/)
15:22:38	0/-1	---M--	301	error ('')			https://robertzou.com/terms-and-conditions	C:/My%20Web%20Sites/My%20Website/robertzou.com/terms-and-conditions.6b.delayed	(from https://robertzou.com/muffin-recipe/)
15:22:38	2526/2526	---MCZ	200	added ('OK')	text/xml	etag:%223069102-1628284957;gz%22	https://robertzou.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Frobertzou.com%2Fmuffin-recipe%2F&format=xml	C:/My%20Web%20Sites/My%20Website/robertzou.com/wp-json/oembed/1.0/embedc07d	(from https://robertzou.com/muffin-recipe/)
15:22:38	2986/2986	---M-Z	200	added ('OK')	application/javascript	etag:%22baa-5c8ea9fb64281%22	https://robertzou.com/wp-content/litespeed/cssjs/b604a.js?7d90a	C:/My%20Web%20Sites/My%20Website/robertzou.com/wp-content/litespeed/cssjs/b604a448b.js	(from https://robertzou.com/muffin-recipe/)
15:22:39	32527/32527	---MCZ	200	added ('OK')	application/javascript	etag:%227f0f-5c8ea738e95cf%22	https://robertzou.com/wp-content/litespeed/cssjs/b8c8d.js?6e1b5	C:/My%20Web%20Sites/My%20Website/robertzou.com/wp-content/litespeed/cssjs/b8c8d81d2.js	(from https://robertzou.com/muffin-recipe/)
15:22:39	1638/1638	---M-Z	200	added ('OK')	application/javascript	etag:%22666-5c8ea738ea56f%22	https://robertzou.com/wp-content/litespeed/cssjs/13929.js?81f62	C:/My%20Web%20Sites/My%20Website/robertzou.com/wp-content/litespeed/cssjs/139298e3d.js	(from https://robertzou.com/muffin-recipe/)
15:22:41	99847/99847	---M-Z	200	added ('OK')	text/html	etag:%223069103-1628284960;gz%22	https://robertzou.com/tag/featured/	C:/My%20Web%20Sites/My%20Website/robertzou.com/tag/featured/index.html	(from https://robertzou.com/muffin-recipe/)
15:22:42	2460/2460	---MC-	200	added ('OK')	application/json	etag:%223069104-1628284961;;;%22	https://robertzou.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Frobertzou.com%2Fcustard-pudding%2F	C:/My%20Web%20Sites/My%20Website/robertzou.com/wp-json/oembed/1.0/embed35e5.json	(from https://robertzou.com/custard-pudding/)
15:22:42	714/714	---MC-	200	added ('OK')	application/rss+xml	etag:%22c57915f2a88b9e5c5ad6471cbd421a54%22	https://robertzou.com/custard-pudding/feed/	C:/My%20Web%20Sites/My%20Website/robertzou.com/custard-pudding/feed/index.html	(from https://robertzou.com/custard-pudding/)
15:22:43	0/-1	---M--	301	error ('')			https://robertzou.com/about	C:/My%20Web%20Sites/My%20Website/robertzou.com/about.71.delayed	(from https://robertzou.com/custard-pudding/)
15:22:43	2590/2590	---MCZ	200	added ('OK')	text/xml	etag:%223069105-1628284962;gz%22	https://robertzou.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Frobertzou.com%2Fcustard-pudding%2F&format=xml	C:/My%20Web%20Sites/My%20Website/robertzou.com/wp-json/oembed/1.0/embed347e	(from https://robertzou.com/custard-pudding/)
15:22:43	0/-1	---M--	301	error ('')			https://robertzou.com/privacy-policy	C:/My%20Web%20Sites/My%20Website/robertzou.com/privacy-policy.72.delayed	(from https://robertzou.com/custard-pudding/)
15:22:48	76006/76006	---M-Z	200	added ('OK')	text/html	etag:%223069106-1628284968;gz%22	https://robertzou.com/tag/creamy/	C:/My%20Web%20Sites/My%20Website/robertzou.com/tag/creamy/index.html	(from https://robertzou.com/custard-pudding/)
15:22:48	0/-1	---M--	301	error ('')			https://robertzou.com/terms-and-conditions	C:/My%20Web%20Sites/My%20Website/robertzou.com/terms-and-conditions.73.delayed	(from https://robertzou.com/custard-pudding/)
15:22:49	76150/76150	---M-Z	200	added ('OK')	text/html	etag:%223069107-1628284968;gz%22	https://robertzou.com/tag/custard-pudding/	C:/My%20Web%20Sites/My%20Website/robertzou.com/tag/custard-pudding/index.html	(from https://robertzou.com/custard-pudding/)
15:22:49	76198/76198	---M-Z	200	added ('OK')	text/html	etag:%223069108-1628284968;gz%22	https://robertzou.com/tag/delicious-and-easy/	C:/My%20Web%20Sites/My%20Website/robertzou.com/tag/delicious-and-easy/index.html	(from https://robertzou.com/custard-pudding/)
15:22:50	0/-1	---M--	301	error ('')			https://robertzou.com/all-posts	C:/My%20Web%20Sites/My%20Website/robertzou.com/all-posts.74.delayed	(from https://robertzou.com/custard-pudding/)
15:22:50	0/-1	---M--	301	error ('')			https://robertzou.com/terms-and-conditions	C:/My%20Web%20Sites/My%20Website/robertzou.com/terms-and-conditions.75.delayed	(from https://robertzou.com/custard-pudding/)
15:22:50	76102/76102	---M-Z	200	added ('OK')	text/html	etag:%223069109-1628284968;gz%22	https://robertzou.com/tag/eggy-pudding/	C:/My%20Web%20Sites/My%20Website/robertzou.com/tag/eggy-pudding/index.html	(from https://robertzou.com/custard-pudding/)
15:22:52	76022/76022	---M-Z	200	added ('OK')	text/html	etag:%223069110-1628284971;gz%22	https://robertzou.com/tag/pudding/	C:/My%20Web%20Sites/My%20Website/robertzou.com/tag/pudding/index.html	(from https://robertzou.com/custard-pudding/)
15:22:53	2439/2439	---MC-	200	added ('OK')	application/json	etag:%223069111-1628284973;;;%22	https://robertzou.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Frobertzou.com%2Fbaked-salmon-recipe%2F	C:/My%20Web%20Sites/My%20Website/robertzou.com/wp-json/oembed/1.0/embedd911.json	(from https://robertzou.com/baked-salmon-recipe/)
15:22:54	1288/1288	---MC-	200	added ('OK')	application/rss+xml	etag:%22c57915f2a88b9e5c5ad6471cbd421a54%22	https://robertzou.com/baked-salmon-recipe/feed/	C:/My%20Web%20Sites/My%20Website/robertzou.com/baked-salmon-recipe/feed/index.html	(from https://robertzou.com/baked-salmon-recipe/)
15:22:54	76006/76006	---M-Z	200	added ('OK')	text/html	etag:%223069112-1628284973;gz%22	https://robertzou.com/tag/smooth/	C:/My%20Web%20Sites/My%20Website/robertzou.com/tag/smooth/index.html	(from https://robertzou.com/custard-pudding/)
15:22:55	2569/2569	---MCZ	200	added ('OK')	text/xml	etag:%223069113-1628284974;gz%22	https://robertzou.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Frobertzou.com%2Fbaked-salmon-recipe%2F&format=xml	C:/My%20Web%20Sites/My%20Website/robertzou.com/wp-json/oembed/1.0/embeda04f	(from https://robertzou.com/baked-salmon-recipe/)
15:22:56	54560/54560	---M--	200	added ('OK')	image/png	etag:%22d520-5c8ad9937f666%22	https://robertzou.com/wp-content/uploads/2021/08/Untitled-2Bdesign-300x225.png	C:/My%20Web%20Sites/My%20Website/robertzou.com/wp-content/uploads/2021/08/Untitled-2Bdesign-300x225.png	(from https://robertzou.com/baked-salmon-recipe/)
15:22:56	372568/372568	---M--	200	added ('OK')	image/png	etag:%225af58-5c8ad99209202%22	https://robertzou.com/wp-content/uploads/2021/08/Untitled-2Bdesign.png	C:/My%20Web%20Sites/My%20Website/robertzou.com/wp-content/uploads/2021/08/Untitled-2Bdesign.png	(from https://robertzou.com/baked-salmon-recipe/)
15:22:57	62250/62250	---M--	200	added ('OK')	image/png	etag:%22f32a-5c8ad98aa09b3%22	https://robertzou.com/wp-content/uploads/2021/08/Untitled-2Bdesign-2B-25281-2529-300x225.png	C:/My%20Web%20Sites/My%20Website/robertzou.com/wp-content/uploads/2021/08/Untitled-2Bdesign-2B-25281-2529-300x225.png	(from https://robertzou.com/baked-salmon-recipe/)
15:22:57	405542/405542	---M--	200	added ('OK')	image/png	etag:%2263026-5c8ad98911eac%22	https://robertzou.com/wp-content/uploads/2021/08/Untitled-2Bdesign-2B-25281-2529.png	C:/My%20Web%20Sites/My%20Website/robertzou.com/wp-content/uploads/2021/08/Untitled-2Bdesign-2B-25281-2529.png	(from https://robertzou.com/baked-salmon-recipe/)
15:22:57	1186/1186	---M--	200	added ('OK')	image/jpeg	etag:%224a2-5c8b15e9941ad%22	https://robertzou.com/wp-content/litespeed/avatar/5a890dc520676d4421ac854a4d28e88a.jpg	C:/My%20Web%20Sites/My%20Website/robertzou.com/wp-content/litespeed/avatar/5a890dc520676d4421ac854a4d28e88a.jpg	(from https://robertzou.com/baked-salmon-recipe/)
15:22:57	0/-1	---M--	301	error ('')			https://robertzou.com/about	C:/My%20Web%20Sites/My%20Website/robertzou.com/about.7d.delayed	(from https://robertzou.com/baked-salmon-recipe/)
15:22:57	0/-1	---M--	301	error ('')			https://robertzou.com/privacy-policy	C:/My%20Web%20Sites/My%20Website/robertzou.com/privacy-policy.7e.delayed	(from https://robertzou.com/baked-salmon-recipe/)
15:22:57	0/-1	---M--	301	error ('')			https://robertzou.com/terms-and-conditions	C:/My%20Web%20Sites/My%20Website/robertzou.com/terms-and-conditions.7f.delayed	(from https://robertzou.com/baked-salmon-recipe/)
15:22:57	0/-1	---M--	301	error ('')			https://robertzou.com/all-posts	C:/My%20Web%20Sites/My%20Website/robertzou.com/all-posts.80.delayed	(from https://robertzou.com/baked-salmon-recipe/)
15:22:57	0/-1	---M--	301	error ('')			https://robertzou.com/terms-and-conditions	C:/My%20Web%20Sites/My%20Website/robertzou.com/terms-and-conditions.81.delayed	(from https://robertzou.com/baked-salmon-recipe/)
15:22:59	2460/2460	---MC-	200	added ('OK')	application/json	etag:%223069114-1628284978;;;%22	https://robertzou.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Frobertzou.com%2Fchocolate-mug-cake-recipe%2F	C:/My%20Web%20Sites/My%20Website/robertzou.com/wp-json/oembed/1.0/embed3441.json	(from https://robertzou.com/chocolate-mug-cake-recipe/)
15:22:59	1204/1204	---MC-	200	added ('OK')	application/rss+xml	etag:%22c57915f2a88b9e5c5ad6471cbd421a54%22	https://robertzou.com/chocolate-mug-cake-recipe/feed/	C:/My%20Web%20Sites/My%20Website/robertzou.com/chocolate-mug-cake-recipe/feed/index.html	(from https://robertzou.com/chocolate-mug-cake-recipe/)
15:23:00	2590/2590	---MCZ	200	added ('OK')	text/xml	etag:%223069115-1628284979;gz%22	https://robertzou.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Frobertzou.com%2Fchocolate-mug-cake-recipe%2F&format=xml	C:/My%20Web%20Sites/My%20Website/robertzou.com/wp-json/oembed/1.0/embed3a78	(from https://robertzou.com/chocolate-mug-cake-recipe/)
15:23:01	112188/112188	---M--	200	added ('OK')	image/png	etag:%221b63c-5c588920b6e00%22	https://robertzou.com/wp-content/uploads/2020/12/Untitled-2Bdesign-2B-25287-2529-300x225.png	C:/My%20Web%20Sites/My%20Website/robertzou.com/wp-content/uploads/2020/12/Untitled-2Bdesign-2B-25287-2529-300x225.png	(from https://robertzou.com/chocolate-mug-cake-recipe/)
15:23:01	0/-1	---M--	301	error ('')			https://robertzou.com/about	C:/My%20Web%20Sites/My%20Website/robertzou.com/about.88.delayed	(from https://robertzou.com/chocolate-mug-cake-recipe/)
15:23:01	0/-1	---M--	301	error ('')			https://robertzou.com/privacy-policy	C:/My%20Web%20Sites/My%20Website/robertzou.com/privacy-policy.89.delayed	(from https://robertzou.com/chocolate-mug-cake-recipe/)
15:23:01	0/-1	---M--	301	error ('')			https://robertzou.com/terms-and-conditions	C:/My%20Web%20Sites/My%20Website/robertzou.com/terms-and-conditions.8a.delayed	(from https://robertzou.com/chocolate-mug-cake-recipe/)
15:23:01	0/-1	---M--	301	error ('')			https://robertzou.com/all-posts	C:/My%20Web%20Sites/My%20Website/robertzou.com/all-posts.8b.delayed	(from https://robertzou.com/chocolate-mug-cake-recipe/)
15:23:01	0/-1	---M--	301	error ('')			https://robertzou.com/terms-and-conditions	C:/My%20Web%20Sites/My%20Website/robertzou.com/terms-and-conditions.8c.delayed	(from https://robertzou.com/chocolate-mug-cake-recipe/)
15:23:01	77117/77117	---M--	200	added ('OK')	image/png	etag:%2212d3d-5c8ad99cc0189%22	https://robertzou.com/wp-content/uploads/2021/08/Untitled-2Bdesign-2B-25288-2529-300x225.png	C:/My%20Web%20Sites/My%20Website/robertzou.com/wp-content/uploads/2021/08/Untitled-2Bdesign-2B-25288-2529-300x225.png	(from https://robertzou.com/chocolate-mug-cake-recipe/)
15:23:01	965446/965446	---M--	200	added ('OK')	image/png	etag:%22ebb46-5c588920b6e00%22	https://robertzou.com/wp-content/uploads/2020/12/Untitled-2Bdesign-2B-25287-2529.png	C:/My%20Web%20Sites/My%20Website/robertzou.com/wp-content/uploads/2020/12/Untitled-2Bdesign-2B-25287-2529.png	(from https://robertzou.com/chocolate-mug-cake-recipe/)
15:23:02	483909/483909	---M--	200	added ('OK')	image/png	etag:%2276245-5c8ad99adee2d%22	https://robertzou.com/wp-content/uploads/2021/08/Untitled-2Bdesign-2B-25288-2529.png	C:/My%20Web%20Sites/My%20Website/robertzou.com/wp-content/uploads/2021/08/Untitled-2Bdesign-2B-25288-2529.png	(from https://robertzou.com/chocolate-mug-cake-recipe/)
15:23:03	1264/1264	---MC-	200	added ('OK')	application/rss+xml	etag:%22c57915f2a88b9e5c5ad6471cbd421a54%22	https://robertzou.com/rich-pound-cake-recipe/feed/	C:/My%20Web%20Sites/My%20Website/robertzou.com/rich-pound-cake-recipe/feed/index.html	(from https://robertzou.com/rich-pound-cake-recipe/)
15:23:03	2434/2434	---MC-	200	added ('OK')	application/json	etag:%223069116-1628284983;;;%22	https://robertzou.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Frobertzou.com%2Frich-pound-cake-recipe%2F	C:/My%20Web%20Sites/My%20Website/robertzou.com/wp-json/oembed/1.0/embeda5b9.json	(from https://robertzou.com/rich-pound-cake-recipe/)
15:23:05	2564/2564	---MCZ	200	added ('OK')	text/xml	etag:%223069117-1628284984;gz%22	https://robertzou.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Frobertzou.com%2Frich-pound-cake-recipe%2F&format=xml	C:/My%20Web%20Sites/My%20Website/robertzou.com/wp-json/oembed/1.0/embedccca	(from https://robertzou.com/rich-pound-cake-recipe/)
15:23:05	0/-1	---M--	301	error ('')			https://robertzou.com/about	C:/My%20Web%20Sites/My%20Website/robertzou.com/about.90.delayed	(from https://robertzou.com/rich-pound-cake-recipe/)
15:23:05	0/-1	---M--	301	error ('')			https://robertzou.com/privacy-policy	C:/My%20Web%20Sites/My%20Website/robertzou.com/privacy-policy.91.delayed	(from https://robertzou.com/rich-pound-cake-recipe/)
15:23:05	0/-1	---M--	301	error ('')			https://robertzou.com/terms-and-conditions	C:/My%20Web%20Sites/My%20Website/robertzou.com/terms-and-conditions.92.delayed	(from https://robertzou.com/rich-pound-cake-recipe/)
15:23:05	0/-1	---M--	301	error ('')			https://robertzou.com/all-posts	C:/My%20Web%20Sites/My%20Website/robertzou.com/all-posts.93.delayed	(from https://robertzou.com/rich-pound-cake-recipe/)
15:23:05	0/-1	---M--	301	error ('')			https://robertzou.com/terms-and-conditions	C:/My%20Web%20Sites/My%20Website/robertzou.com/terms-and-conditions.94.delayed	(from https://robertzou.com/rich-pound-cake-recipe/)
15:23:05	109975/109975	---M--	200	added ('OK')	image/jpeg	etag:%221ad97-5c8c1e53b9708%22	https://robertzou.com/wp-content/uploads/2020/12/pound-1.jpg	C:/My%20Web%20Sites/My%20Website/robertzou.com/wp-content/uploads/2020/12/pound-1.jpg	(from https://robertzou.com/rich-pound-cake-recipe/)
15:23:07	2571/2571	---MC-	200	added ('OK')	application/json	etag:%223069118-1628284986;;;%22	https://robertzou.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Frobertzou.com%2Fdelicious-and-fluffy-mug-donut-recipe%2F	C:/My%20Web%20Sites/My%20Website/robertzou.com/wp-json/oembed/1.0/embed04ce.json	(from https://robertzou.com/delicious-and-fluffy-mug-donut-recipe/)
15:23:07	1761/1761	---MC-	200	added ('OK')	application/rss+xml	etag:%22c57915f2a88b9e5c5ad6471cbd421a54%22	https://robertzou.com/delicious-and-fluffy-mug-donut-recipe/feed/	C:/My%20Web%20Sites/My%20Website/robertzou.com/delicious-and-fluffy-mug-donut-recipe/feed/index.html	(from https://robertzou.com/delicious-and-fluffy-mug-donut-recipe/)
15:23:08	2701/2701	---MCZ	200	added ('OK')	text/xml	etag:%223069120-1628284988;gz%22	https://robertzou.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Frobertzou.com%2Fdelicious-and-fluffy-mug-donut-recipe%2F&format=xml	C:/My%20Web%20Sites/My%20Website/robertzou.com/wp-json/oembed/1.0/embed2b6f	(from https://robertzou.com/delicious-and-fluffy-mug-donut-recipe/)
15:23:09	75222/75222	---M--	200	added ('OK')	image/jpeg	etag:%22125d6-5c8c27bcbe0f7%22	https://robertzou.com/wp-content/uploads/2021/01/Pastel-Pink-and-Yellow-Meal-Photo-Food-Collection-YouTube-Thumbnail-1.jpg	C:/My%20Web%20Sites/My%20Website/robertzou.com/wp-content/uploads/2021/01/Pastel-Pink-and-Yellow-Meal-Photo-Food-Collection-YouTube-Thumbnail-1.jpg	(from https://robertzou.com/delicious-and-fluffy-mug-donut-recipe/)
15:23:09	1186/1186	---M--	200	added ('OK')	image/jpeg	etag:%224a2-5c8c2721a113a%22	https://robertzou.com/wp-content/litespeed/avatar/da1ed881b645a4010f39d8eb1fcce480.jpg	C:/My%20Web%20Sites/My%20Website/robertzou.com/wp-content/litespeed/avatar/da1ed881b645a4010f39d8eb1fcce480.jpg	(from https://robertzou.com/delicious-and-fluffy-mug-donut-recipe/)
15:23:09	0/-1	---M--	301	error ('')			https://robertzou.com/about	C:/My%20Web%20Sites/My%20Website/robertzou.com/about.99.delayed	(from https://robertzou.com/delicious-and-fluffy-mug-donut-recipe/)
15:23:09	0/-1	---M--	301	error ('')			https://robertzou.com/privacy-policy	C:/My%20Web%20Sites/My%20Website/robertzou.com/privacy-policy.9a.delayed	(from https://robertzou.com/delicious-and-fluffy-mug-donut-recipe/)
15:23:09	0/-1	---M--	301	error ('')			https://robertzou.com/terms-and-conditions	C:/My%20Web%20Sites/My%20Website/robertzou.com/terms-and-conditions.9b.delayed	(from https://robertzou.com/delicious-and-fluffy-mug-donut-recipe/)
15:23:09	0/-1	---M--	301	error ('')			https://robertzou.com/all-posts	C:/My%20Web%20Sites/My%20Website/robertzou.com/all-posts.9c.delayed	(from https://robertzou.com/delicious-and-fluffy-mug-donut-recipe/)
15:23:09	0/-1	---M--	301	error ('')			https://robertzou.com/terms-and-conditions	C:/My%20Web%20Sites/My%20Website/robertzou.com/terms-and-conditions.9d.delayed	(from https://robertzou.com/delicious-and-fluffy-mug-donut-recipe/)
15:23:09	0/-1	---M--	301	error ('')			https://robertzou.com/about	C:/My%20Web%20Sites/My%20Website/robertzou.com/about.9e.delayed	(from https://robertzou.com/category/uncategorized/page/2/)
15:23:09	0/-1	---M--	301	error ('')			https://robertzou.com/privacy-policy	C:/My%20Web%20Sites/My%20Website/robertzou.com/privacy-policy.9f.delayed	(from https://robertzou.com/category/uncategorized/page/2/)
15:23:09	0/-1	---M--	301	error ('')			https://robertzou.com/terms-and-conditions	C:/My%20Web%20Sites/My%20Website/robertzou.com/terms-and-conditions.a0.delayed	(from https://robertzou.com/category/uncategorized/page/2/)
15:23:09	0/-1	---M--	301	error ('')			https://robertzou.com/all-posts	C:/My%20Web%20Sites/My%20Website/robertzou.com/all-posts.a1.delayed	(from https://robertzou.com/category/uncategorized/page/2/)
15:23:09	0/-1	---M--	301	error ('')			https://robertzou.com/terms-and-conditions	C:/My%20Web%20Sites/My%20Website/robertzou.com/terms-and-conditions.a2.delayed	(from https://robertzou.com/category/uncategorized/page/2/)
15:23:11	2333/2333	---MC-	200	added ('OK')	application/json	etag:%223069121-1628284990;;;%22	https://robertzou.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Frobertzou.com%2Fbuttermilk-substitute-recipe%2F	C:/My%20Web%20Sites/My%20Website/robertzou.com/wp-json/oembed/1.0/embed1df1.json	(from https://robertzou.com/buttermilk-substitute-recipe/)
